CompanyID,Name,ticker,MeetingID,MeetingDate,ItemDesc,BallotItemNumber,permno,cik,url
127482,Qwest Communications International Inc.,Q,497737,05/13/09,Reincorporate in Another State [Delaware to North Dakota],7,85032,1037949.0,/Archives/edgar/data/1037949/000104746909002842/a2191552zdef14a.htm
127482,Qwest Communications International Inc.,Q,497737,05/13/09,Submit SERP to Shareholder Vote,4,85032,1037949.0,/Archives/edgar/data/1037949/000104746909002842/a2191552zdef14a.htm
127482,Qwest Communications International Inc.,Q,497737,05/13/09,Advisory Vote to Ratify Named Executive Officers' Compensation,5,85032,1037949.0,/Archives/edgar/data/1037949/000104746909002842/a2191552zdef14a.htm
127677,RPM International Inc.,RPM,532326,10/08/09,Declassify the Board of Directors,4,65307,110621.0,/Archives/edgar/data/110621/000095012309038710/l36629def14a.htm
127677,RPM International Inc.,RPM,745231,10/04/12,Declassify the Board of Directors,4,65307,110621.0,/Archives/edgar/data/110621/000119312512374165/d390469ddef14a.htm
128097,Ramco-Gershenson Properties Trust,RPT,453745,06/11/08,Declassify the Board of Directors,4,75416,842183.0,/Archives/edgar/data/842183/000095012408002136/k25144ddef14a.htm
128133,UnitedHealth Group Incorporated,UNH,201109,05/07/03,Expense Stock Options,3,92655,731766.0,/Archives/edgar/data/731766/000095013403005510/c75168ddef14a.htm
128133,UnitedHealth Group Incorporated,UNH,246850,05/12/04,Limit Awards to Executives,4,92655,731766.0,/Archives/edgar/data/731766/000095013404005066/c82637ddef14a.htm
128133,UnitedHealth Group Incorporated,UNH,246850,05/12/04,Expense Stock Options,3,92655,731766.0,/Archives/edgar/data/731766/000095013404005066/c82637ddef14a.htm
128133,UnitedHealth Group Incorporated,UNH,291947,05/03/05,Performance- Based/Indexed Options,3,92655,731766.0,/Archives/edgar/data/731766/000119312505072062/ddef14a.htm
128133,UnitedHealth Group Incorporated,UNH,291947,05/03/05,Performance- Based/Indexed Options,4,92655,731766.0,/Archives/edgar/data/731766/000119312505072062/ddef14a.htm
128133,UnitedHealth Group Incorporated,UNH,339432,05/02/06,Require a Majority Vote for the Election of Directors,3,92655,731766.0,/Archives/edgar/data/731766/000119312506075892/ddef14a.htm
128133,UnitedHealth Group Incorporated,UNH,395201,05/29/07,Equal Access to the Proxy for Purpose of Electing a Director,11,92655,731766.0,/Archives/edgar/data/731766/000119312507094764/ddef14a.htm
128133,UnitedHealth Group Incorporated,UNH,395201,05/29/07,Performance-Based and/or Time-Based Equity Awards,8,92655,731766.0,/Archives/edgar/data/731766/000119312507094764/ddef14a.htm
128133,UnitedHealth Group Incorporated,UNH,395201,05/29/07,Advisory Vote to Ratify Named Executive Officers' Compensation,10,92655,731766.0,/Archives/edgar/data/731766/000119312507094764/ddef14a.htm
128133,UnitedHealth Group Incorporated,UNH,395201,05/29/07,Establish SERP Policy,9,92655,731766.0,/Archives/edgar/data/731766/000119312507094764/ddef14a.htm
128133,UnitedHealth Group Incorporated,UNH,451781,06/05/08,Performance-Based Equity Awards,13,92655,731766.0,/Archives/edgar/data/731766/000119312508093196/ddef14a.htm
128133,UnitedHealth Group Incorporated,UNH,451781,06/05/08,Advisory Vote to Ratify Named Executive Officers' Compensation,12,92655,731766.0,/Archives/edgar/data/731766/000119312508093196/ddef14a.htm
128133,UnitedHealth Group Incorporated,UNH,504474,06/02/09,Advisory Vote to Ratify Named Executive Officers' Compensation,11,92655,731766.0,/Archives/edgar/data/731766/000119312509085253/ddef14a.htm
128133,UnitedHealth Group Incorporated,UNH,570680,05/24/10,Advisory Vote to Ratify Named Executive Officers' Compensation,12,92655,731766.0,/Archives/edgar/data/731766/000119312510083028/ddef14a.htm
128634,Rayonier Inc.,RYN,441929,05/15/08,Declassify the Board of Directors,5,80210,52827.0,/Archives/edgar/data/52827/000119312508070925/ddef14a.htm
128634,Rayonier Inc.,RYN,635003,05/19/11,Declassify the Board of Directors,7,80210,52827.0,/Archives/edgar/data/52827/000119312511087778/ddef14a.htm
128654,Raytheon Company,RTN,199255,04/23/03,Provide for Cumulative Voting,3,24942,1047122.0,/Archives/edgar/data/1047122/000092701603001443/ddef14a.htm
128654,Raytheon Company,RTN,199255,04/23/03,Submit Shareholder Rights Plan (Poison Pill) to Shareholder Vote,4,24942,1047122.0,/Archives/edgar/data/1047122/000092701603001443/ddef14a.htm
128654,Raytheon Company,RTN,199255,04/23/03,Submit Severance Agreement (Change-in-Control) to Shareholder Vote,8,24942,1047122.0,/Archives/edgar/data/1047122/000092701603001443/ddef14a.htm
128654,Raytheon Company,RTN,199255,04/23/03,Performance-Based/Indexed Options,7,24942,1047122.0,/Archives/edgar/data/1047122/000092701603001443/ddef14a.htm
128654,Raytheon Company,RTN,199255,04/23/03,Prepare Report on Corporate Tax,6,24942,1047122.0,/Archives/edgar/data/1047122/000092701603001443/ddef14a.htm
128654,Raytheon Company,RTN,199255,04/23/03,Change of Pension Measurement Date,11,24942,1047122.0,/Archives/edgar/data/1047122/000092701603001443/ddef14a.htm
128654,Raytheon Company,RTN,199255,04/23/03,Prepare Report on Pension Income/Loss,12,24942,1047122.0,/Archives/edgar/data/1047122/000092701603001443/ddef14a.htm
128654,Raytheon Company,RTN,244079,05/05/04,Declassify the Board of Directors,5,24942,1047122.0,/Archives/edgar/data/1047122/000119312504050017/ddef14a.htm
128654,Raytheon Company,RTN,244079,05/05/04,Submit Shareholder Rights Plan (Poison Pill) to Shareholder Vote,4,24942,1047122.0,/Archives/edgar/data/1047122/000119312504050017/ddef14a.htm
128654,Raytheon Company,RTN,244079,05/05/04,Limit Executive Compensation,9,24942,1047122.0,/Archives/edgar/data/1047122/000119312504050017/ddef14a.htm
128654,Raytheon Company,RTN,244079,05/05/04,Expense Stock Options,7,24942,1047122.0,/Archives/edgar/data/1047122/000119312504050017/ddef14a.htm
128654,Raytheon Company,RTN,287896,05/04/05,Require a Majority Vote for the Election of Directors,7,24942,1047122.0,/Archives/edgar/data/1047122/000119312505059618/ddef14a.htm
128654,Raytheon Company,RTN,287896,05/04/05,Require Director Nominee Qualifications,8,24942,1047122.0,/Archives/edgar/data/1047122/000119312505059618/ddef14a.htm
128654,Raytheon Company,RTN,336625,05/03/06,Separate Chairman and CEO Positions,7,24942,1047122.0,/Archives/edgar/data/1047122/000119312506066511/ddef14a.htm
128654,Raytheon Company,RTN,336625,05/03/06,Provide for Cumulative Voting,5,24942,1047122.0,/Archives/edgar/data/1047122/000119312506066511/ddef14a.htm
128654,Raytheon Company,RTN,336625,05/03/06,Require a Majority Vote for the Election of Directors,4,24942,1047122.0,/Archives/edgar/data/1047122/000119312506066511/ddef14a.htm
128654,Raytheon Company,RTN,336625,05/03/06,Submit Supplemental Executive Retirement Plans to Shareholder vote,6,24942,1047122.0,/Archives/edgar/data/1047122/000119312506066511/ddef14a.htm
128654,Raytheon Company,RTN,383620,05/02/07,Separate Chairman and CEO Positions,11,24942,1047122.0,/Archives/edgar/data/1047122/000119312507060709/ddef14a.htm
128654,Raytheon Company,RTN,383620,05/02/07,Restore or Provide for Cumulative Voting,12,24942,1047122.0,/Archives/edgar/data/1047122/000119312507060709/ddef14a.htm
128654,Raytheon Company,RTN,383620,05/02/07,Submit Supplemental Executive Retirement Plans to Shareholder vote,13,24942,1047122.0,/Archives/edgar/data/1047122/000119312507060709/ddef14a.htm
128654,Raytheon Company,RTN,449627,05/29/08,Advisory Vote to Ratify Named Executive Officers' Compensation,12,24942,1047122.0,/Archives/edgar/data/1047122/000119312508086584/ddef14a.htm
128654,Raytheon Company,RTN,449627,05/29/08,Establish SERP Policy,11,24942,1047122.0,/Archives/edgar/data/1047122/000119312508086584/ddef14a.htm
128654,Raytheon Company,RTN,508679,05/28/09,Provide for Cumulative Voting,12,24942,1047122.0,/Archives/edgar/data/1047122/000119312509086216/ddef14a.htm
128654,Raytheon Company,RTN,508679,05/28/09,Amend Articles/Bylaws/Charter -- Call Special Meetings,11,24942,1047122.0,/Archives/edgar/data/1047122/000119312509086216/ddef14a.htm
128654,Raytheon Company,RTN,508679,05/28/09,Submit SERP to Shareholder Vote,14,24942,1047122.0,/Archives/edgar/data/1047122/000119312509086216/ddef14a.htm
128654,Raytheon Company,RTN,508679,05/28/09,Advisory Vote to Ratify Named Executive Officers' Compensation,10,24942,1047122.0,/Archives/edgar/data/1047122/000119312509086216/ddef14a.htm
128654,Raytheon Company,RTN,576680,05/27/10,Provide Right to Act by Written Consent,15,24942,1047122.0,/Archives/edgar/data/1047122/000119312510093047/ddef14a.htm
128654,Raytheon Company,RTN,576680,05/27/10,Submit SERP to Shareholder Vote,14,24942,1047122.0,/Archives/edgar/data/1047122/000119312510093047/ddef14a.htm
128654,Raytheon Company,RTN,576680,05/27/10,Advisory Vote to Ratify Named Executive Officers' Compensation,13,24942,1047122.0,/Archives/edgar/data/1047122/000119312510093047/ddef14a.htm
128654,Raytheon Company,RTN,644673,05/26/11,Provide Right to Act by Written Consent,13,24942,1047122.0,/Archives/edgar/data/1047122/000119312511117127/ddef14a.htm
128654,Raytheon Company,RTN,644673,05/26/11,Stock Retention/Holding Period,14,24942,1047122.0,/Archives/edgar/data/1047122/000119312511117127/ddef14a.htm
128654,Raytheon Company,RTN,644673,05/26/11,Submit SERP to Shareholder Vote,16,24942,1047122.0,/Archives/edgar/data/1047122/000119312511117127/ddef14a.htm
128654,Raytheon Company,RTN,720042,05/31/12,Provide Right to Act by Written Consent,15,24942,1047122.0,/Archives/edgar/data/1047122/000119312512188406/d318551ddef14a.htm
128654,Raytheon Company,RTN,720042,05/31/12,Stock Retention/Holding Period,13,24942,1047122.0,/Archives/edgar/data/1047122/000119312512188406/d318551ddef14a.htm
128654,Raytheon Company,RTN,720042,05/31/12,Submit SERP to Shareholder Vote,14,24942,1047122.0,/Archives/edgar/data/1047122/000119312512188406/d318551ddef14a.htm
128654,Raytheon Company,RTN,799410,05/30/13,Provide Right to Act by Written Consent,5,24942,1047122.0,/Archives/edgar/data/1047122/000104712213000062/def14a2013.htm
128654,Raytheon Company,RTN,799410,05/30/13,Submit SERP to Shareholder Vote,6,24942,1047122.0,/Archives/edgar/data/1047122/000104712213000062/def14a2013.htm
128654,Raytheon Company,RTN,799410,05/30/13,Pro-rata Vesting of Equity Awards,7,24942,1047122.0,/Archives/edgar/data/1047122/000104712213000062/def14a2013.htm
129200,"Redwood Trust, Inc.",RWT,450569,05/22/08,Declassify the Board of Directors,5,82213,930236.0,/Archives/edgar/data/930236/000114420408023622/v110450_def14a.htm
129200,"Redwood Trust, Inc.",RWT,636530,05/17/11,Declassify the Board of Directors,6,82213,930236.0,/Archives/edgar/data/930236/000114420411019861/v215187_def14a.htm
129207,Reebok International Ltd.,RBK,201284,05/06/03,Declassify the Board of Directors,3,91380,770949.0,/Archives/edgar/data/770949/000104746903009790/a2105449zdef14a.htm
129207,Reebok International Ltd.,RBK,201284,05/06/03,Performance-Based/Indexed Options,2,91380,770949.0,/Archives/edgar/data/770949/000104746903009790/a2105449zdef14a.htm
129566,Reliance Steel & Aluminum Co.,RS,569090,05/19/10,Declassify the Board of Directors,2,80864,861884.0,/Archives/edgar/data/861884/000095012310031545/v55667def14a.htm
129566,Reliance Steel & Aluminum Co.,RS,710869,05/16/12,Require Independent Board Chairman,4,80864,861884.0,/Archives/edgar/data/861884/000104746912003959/a2208548zdef14a.htm
129566,Reliance Steel & Aluminum Co.,RS,792748,05/15/13,Require Independent Board Chairman,4,80864,861884.0,/Archives/edgar/data/861884/000104746913004214/a2214263zdef14a.htm
129722,Repligen Corporation,RGEN,717632,05/24/12,Amend Bylaws -- Call Special Meetings,5,10200,730272.0,/Archives/edgar/data/730272/000119312512173383/d326188ddef14a.htm
131137,Rite Aid Corporation,RAD,348238,06/21/06,Require a Majority Vote for the Election of Directors,2,46922,84129.0,/Archives/edgar/data/84129/000110465906036252/a06-8190_2def14a.htm
131137,Rite Aid Corporation,RAD,513935,06/25/09,Advisory Vote to Ratify Named Executive Officers' Compensation,7,46922,84129.0,/Archives/edgar/data/84129/000104746909005596/a2192776zdef14a.htm
131137,Rite Aid Corporation,RAD,583598,06/23/10,Advisory Vote to Ratify Named Executive Officers' Compensation,13,46922,84129.0,/Archives/edgar/data/84129/000104746910005486/a2198671zdef14a.htm
131137,Rite Aid Corporation,RAD,647908,06/23/11,Adopt Anti Gross-up Policy,14,46922,84129.0,/Archives/edgar/data/84129/000104746911005098/a2203880zdef14a.htm
131137,Rite Aid Corporation,RAD,728037,06/21/12,Approve Proposal Relating to the Relationships of Directors,15,46922,84129.0,/Archives/edgar/data/84129/000104746912006335/a2209737zdef14a.htm
131137,Rite Aid Corporation,RAD,728037,06/21/12,Increase Disclosure of Executive Compensation,14,46922,84129.0,/Archives/edgar/data/84129/000104746912006335/a2209737zdef14a.htm
131137,Rite Aid Corporation,RAD,728037,06/21/12,Adopt Anti Gross-up Policy,13,46922,84129.0,/Archives/edgar/data/84129/000104746912006335/a2209737zdef14a.htm
131137,Rite Aid Corporation,RAD,805255,06/20/13,Consider Stockholder Proposal Relating to the Relationships of Directors,5,46922,84129.0,/Archives/edgar/data/84129/000104746913006237/a2215196zdef14a.htm
131137,Rite Aid Corporation,RAD,805255,06/20/13,Adopt Anti Gross-up Policy,4,46922,84129.0,/Archives/edgar/data/84129/000104746913006237/a2215196zdef14a.htm
131867,WestRock Company,WRK,763255,01/25/13,Declassify the Board of Directors,5,21186,1159297.0,/Archives/edgar/data/1159297/000119312513116483/d486562ddef14a.htm
131867,WestRock Company,WRK,763255,01/25/13,Declassify the Board of Directors,5,80361,1636023.0,
132673,"Ross Stores, Inc.",ROST,709957,05/16/12,Require a Majority Vote for the Election of Directors,4,91556,745732.0,/Archives/edgar/data/745732/000120677412001351/rossstores_def14a.htm
133478,"Ryder System, Inc.",R,201068,05/02/03,Submit Shareholder Rights Plan (Poison Pill) to Shareholder Vote,4,27633,85961.0,/Archives/edgar/data/85961/000095014403003521/g80120dpdef14a.htm
133478,"Ryder System, Inc.",R,702010,05/04/12,Declassify the Board of Directors,9,27633,85961.0,/Archives/edgar/data/85961/000119312512121566/d285205ddef14a.htm
133478,"Ryder System, Inc.",R,781832,05/03/13,Reduce Supermajority Vote Requirement,5,27633,85961.0,/Archives/edgar/data/85961/000008596113000014/a2013proxystatement.htm
133500,"The Ryland Group, Inc.",RYL,333340,04/26/06,Submit Severance Agreement (Change in Control) to shareholder Vote,3,62383,85974.0,/Archives/edgar/data/85974/000110465906015881/a06-6518_3def14a.htm
133500,"The Ryland Group, Inc.",RYL,333340,04/26/06,Submit Supplemental Executive Retirement Plans to Shareholder vote,4,62383,85974.0,/Archives/edgar/data/85974/000110465906015881/a06-6518_3def14a.htm
133500,"The Ryland Group, Inc.",RYL,497646,04/29/09,Submit Severance Agreement (Change in Control) to shareholder Vote,6,62383,85974.0,/Archives/edgar/data/85974/000110465909018021/a09-1951_1def14a.htm
133500,"The Ryland Group, Inc.",RYL,497646,04/29/09,Advisory Vote to Ratify Named Executive Officers' Compensation,5,62383,85974.0,/Archives/edgar/data/85974/000110465909018021/a09-1951_1def14a.htm
133500,"The Ryland Group, Inc.",RYL,561108,04/28/10,Advisory Vote to Ratify Named Executive Officers' Compensation,3,62383,85974.0,/Archives/edgar/data/85974/000110465910013698/a09-36381_1def14a.htm
133543,AT&T Inc.,T,199807,04/25/03,Submit Shareholder Rights Plan (Poison Pill) to Shareholder Vote,4,66093,732717.0,/Archives/edgar/data/732717/000093066103001038/ddef14a.txt
133543,AT&T Inc.,T,199807,04/25/03,Limit Awards to Executives,3,66093,732717.0,/Archives/edgar/data/732717/000093066103001038/ddef14a.txt
133543,AT&T Inc.,T,199807,04/25/03,Limit Executive Stock-Based Awards,5,66093,732717.0,/Archives/edgar/data/732717/000093066103001038/ddef14a.txt
133543,AT&T Inc.,T,285046,04/29/05,Report on Executive Compensation,5,66093,732717.0,/Archives/edgar/data/732717/000119312505047693/ddef14a.txt
133543,AT&T Inc.,T,285046,04/29/05,Performance- Based/Indexed Options,6,66093,732717.0,/Archives/edgar/data/732717/000119312505047693/ddef14a.txt
133543,AT&T Inc.,T,285046,04/29/05,Adopt Simple Majority Vote,7,66093,732717.0,/Archives/edgar/data/732717/000119312505047693/ddef14a.txt
133543,AT&T Inc.,T,332057,04/28/06,Separate Chairman and CEO Positions,6,66093,732717.0,/Archives/edgar/data/732717/000119312506050987/ddef14a.txt
133543,AT&T Inc.,T,332057,04/28/06,Adopt Simple Majority Vote Requirement,10,66093,732717.0,/Archives/edgar/data/732717/000119312506050987/ddef14a.txt
133543,AT&T Inc.,T,332057,04/28/06,Non-Employee Director Compensation,8,66093,732717.0,/Archives/edgar/data/732717/000119312506050987/ddef14a.txt
133543,AT&T Inc.,T,383200,04/27/07,Amend Articles/Bylaws/Charter - Call Special Meetings,21,66093,732717.0,/Archives/edgar/data/732717/000119312507061575/ddef14a.txt
133543,AT&T Inc.,T,383200,04/27/07,Advisory Vote to Ratify Named Executive Officers' Compensation,23,66093,732717.0,/Archives/edgar/data/732717/000119312507061575/ddef14a.txt
133543,AT&T Inc.,T,383200,04/27/07,Establish SERP Policy,24,66093,732717.0,/Archives/edgar/data/732717/000119312507061575/ddef14a.txt
133543,AT&T Inc.,T,383200,04/27/07,Pay For Superior Performance,22,66093,732717.0,/Archives/edgar/data/732717/000119312507061575/ddef14a.txt
133543,AT&T Inc.,T,437171,04/25/08,Require Independent Lead Director,18,66093,732717.0,/Archives/edgar/data/732717/000104746908002494/a2182836zdef14a.htm
133543,AT&T Inc.,T,437171,04/25/08,Exclude Pension Credits from Earnings Performance Measure,17,66093,732717.0,/Archives/edgar/data/732717/000104746908002494/a2182836zdef14a.htm
133543,AT&T Inc.,T,437171,04/25/08,Advisory Vote to Ratify Named Executive Officers' Compensation,20,66093,732717.0,/Archives/edgar/data/732717/000104746908002494/a2182836zdef14a.htm
133543,AT&T Inc.,T,437171,04/25/08,Establish SERP Policy,19,66093,732717.0,/Archives/edgar/data/732717/000104746908002494/a2182836zdef14a.htm
133543,AT&T Inc.,T,494292,04/24/09,Require Independent Board Chairman,7,66093,732717.0,/Archives/edgar/data/732717/000119312509050727/ddef14a.htm
133543,AT&T Inc.,T,494292,04/24/09,Provide for Cumulative Voting,6,66093,732717.0,/Archives/edgar/data/732717/000119312509050727/ddef14a.htm
133543,AT&T Inc.,T,494292,04/24/09,Amend Articles/Bylaws/Charter -- Call Special Meetings,5,66093,732717.0,/Archives/edgar/data/732717/000119312509050727/ddef14a.htm
133543,AT&T Inc.,T,494292,04/24/09,Exclude Pension Credits ftom Earnings Performance Measure,9,66093,732717.0,/Archives/edgar/data/732717/000119312509050727/ddef14a.htm
133543,AT&T Inc.,T,494292,04/24/09,Advisory Vote to Ratify Named Executive Officers' Compensation,8,66093,732717.0,/Archives/edgar/data/732717/000119312509050727/ddef14a.htm
133543,AT&T Inc.,T,560875,04/30/10,Provide for Cumulative Voting,14,66093,732717.0,/Archives/edgar/data/732717/000119312510053795/ddef14a.htm
133543,AT&T Inc.,T,560875,04/30/10,Amend Articles/Bylaws/Charter -- Call Special Meetings,17,66093,732717.0,/Archives/edgar/data/732717/000119312510053795/ddef14a.htm
133543,AT&T Inc.,T,560875,04/30/10,Exclude Pension Credits from Calculations of Performance-Based Pay,15,66093,732717.0,/Archives/edgar/data/732717/000119312510053795/ddef14a.htm
133543,AT&T Inc.,T,560875,04/30/10,Advisory Vote to Ratify Named Executive Officers' Compensation,16,66093,732717.0,/Archives/edgar/data/732717/000119312510053795/ddef14a.htm
133543,AT&T Inc.,T,626738,04/29/11,Amend Articles/Bylaws/Charter -- Call Special Meetings,18,66093,732717.0,/Archives/edgar/data/732717/000119312511062175/ddef14a.htm
133543,AT&T Inc.,T,626738,04/29/11,Provide Right to Act by Written Consent,19,66093,732717.0,/Archives/edgar/data/732717/000119312511062175/ddef14a.htm
133543,AT&T Inc.,T,699062,04/27/12,Require Independent Board Chairman,17,66093,732717.0,/Archives/edgar/data/732717/000119312512109414/d282492ddef14a.htm
133543,AT&T Inc.,T,779095,04/26/13,Require Independent Board Chairman,8,66093,732717.0,/Archives/edgar/data/732717/000119312513100824/d464843ddef14a.htm
133543,AT&T Inc.,T,779095,04/26/13,Submit Severance Agreement (Change-in-Control) to Shareholder Vote,7,66093,732717.0,/Archives/edgar/data/732717/000119312513100824/d464843ddef14a.htm
133554,Edison International,EIX,201307,05/15/03,Submit Shareholder Rights Plan (Poison Pill) to Shareholder Vote,2,15720,827052.0,/Archives/edgar/data/827052/000082705203000033/proxy2003.htm
133554,Edison International,EIX,248714,05/20/04,Submit Shareholder Rights Plan (Poison Pill) to Shareholder Vote,2,15720,827052.0,/Archives/edgar/data/827052/000082705204000047/eixproxy04.htm
133554,Edison International,EIX,292714,05/19/05,Submit Severance Agreement (Change-in-Control) to Shareholder Vote,2,15720,827052.0,/Archives/edgar/data/827052/000082705205000063/eixproxy2005.htm
133554,Edison International,EIX,334214,04/27/06,Adopt Simple Majority Vote Requirement,3,15720,827052.0,/Archives/edgar/data/827052/000082705206000038/finaldef14a06.htm
133554,Edison International,EIX,383504,04/26/07,Performance-Based and/or Time-Based Equity Awards,4,15720,827052.0,/Archives/edgar/data/827052/000119312507057251/ddef14a.htm
133554,Edison International,EIX,437941,04/24/08,Advisory Vote to Ratify Named Executive Officers' Compensation,3,15720,827052.0,/Archives/edgar/data/827052/000119312508057378/ddef14a.htm
133554,Edison International,EIX,495713,04/23/09,Advisory Vote to Ratify Named Executive Officers' Compensation,4,15720,827052.0,/Archives/edgar/data/827052/000119312509053915/ddef14a.htm
133554,Edison International,EIX,559800,04/22/10,Advisory Vote to Ratify Named Executive Officers' Compensation,4,15720,827052.0,/Archives/edgar/data/827052/000119312510054959/ddef14a.htm
133554,Edison International,EIX,701106,04/26/12,Require Independent Board Chairman,15,15720,827052.0,/Archives/edgar/data/827052/000119312512119661/d290714ddef14a.htm
133554,Edison International,EIX,781260,04/25/13,Require Independent Board Chairman,4,15720,827052.0,/Archives/edgar/data/827052/000130817913000082/ledisoninternational_def14a.htm
133863,SPX Corporation,SPXC,338707,05/05/06,Submit Severance Agreement (Change in Control) to shareholder Vote,5,55212,88205.0,/Archives/edgar/data/88205/000104746906004426/a2168688zdef14a.htm
134094,Sabre Holdings Corporation,TSG,201069,05/13/03,Submit Shareholder Rights Plan (Poison Pill) to Shareholder Vote,3,84036,1020265.0,/Archives/edgar/data/1020265/000104746903011513/a2105620zdef14a.htm
134195,Safeco Corp.,SAF,202801,05/07/03,Performance-Based/Indexed Options,2,59440,86104.0,/Archives/edgar/data/86104/000103221003000383/ddef14a.htm
134195,Safeco Corp.,SAF,244299,05/05/04,Limit Executive Compensation,3,59440,86104.0,/Archives/edgar/data/86104/000119312504048289/ddef14a.htm
134195,Safeco Corp.,SAF,387270,05/02/07,Require a Majority Vote for the Election of Directors,3,59440,86104.0,/Archives/edgar/data/86104/000119312507071269/ddef14a.htm
134250,Safeway Inc.,SWY,206658,05/15/03,Declassify the Board of Directors,7,76149,86144.0,/Archives/edgar/data/86144/000095014903000802/f88620def14a.htm
134250,Safeway Inc.,SWY,206658,05/15/03,Expense Stock Options,6,76149,86144.0,/Archives/edgar/data/86144/000095014903000802/f88620def14a.htm
134250,Safeway Inc.,SWY,206658,05/15/03,Performance-Based/Indexed Options,8,76149,86144.0,/Archives/edgar/data/86144/000095014903000802/f88620def14a.htm
134250,Safeway Inc.,SWY,248277,05/20/04,Provide for Cumulative Voting,6,76149,86144.0,/Archives/edgar/data/86144/000119312504061282/ddef14a.htm
134250,Safeway Inc.,SWY,248277,05/20/04,Expense Stock Options,10,76149,86144.0,/Archives/edgar/data/86144/000119312504061282/ddef14a.htm
134250,Safeway Inc.,SWY,248277,05/20/04,Amend Bylaws to Require Independent Director as Chairman of the Board,5,76149,86144.0,/Archives/edgar/data/86144/000119312504061282/ddef14a.htm
134250,Safeway Inc.,SWY,293148,05/25/05,Separate Chairman and CEO Positions,5,76149,86144.0,/Archives/edgar/data/86144/000119312505074182/ddef14a.htm
134250,Safeway Inc.,SWY,293148,05/25/05,Provide for Cumulative Voting,3,76149,86144.0,/Archives/edgar/data/86144/000119312505074182/ddef14a.htm
134250,Safeway Inc.,SWY,293148,05/25/05,Require a Majority Vote for the Election of Directors,8,76149,86144.0,/Archives/edgar/data/86144/000119312505074182/ddef14a.htm
134250,Safeway Inc.,SWY,293148,05/25/05,Limit Composition of Committee(s) to Independent Directors,9,76149,86144.0,/Archives/edgar/data/86144/000119312505074182/ddef14a.htm
134250,Safeway Inc.,SWY,293148,05/25/05,Limit Awards to Executives,7,76149,86144.0,/Archives/edgar/data/86144/000119312505074182/ddef14a.htm
134250,Safeway Inc.,SWY,293148,05/25/05,Seek Sale of Company,4,76149,86144.0,/Archives/edgar/data/86144/000119312505074182/ddef14a.htm
134250,Safeway Inc.,SWY,293148,05/25/05,Proposal Regarding the Office of The Board of Directors,10,76149,86144.0,/Archives/edgar/data/86144/000119312505074182/ddef14a.htm
134250,Safeway Inc.,SWY,340893,05/25/06,Provide for Cumulative Voting,12,76149,86144.0,/Archives/edgar/data/86144/000119312506078662/ddef14a.htm
134250,Safeway Inc.,SWY,340893,05/25/06,Eliminate or Restrict Severance Agreements (Change-in-Control),13,76149,86144.0,/Archives/edgar/data/86144/000119312506078662/ddef14a.htm
134250,Safeway Inc.,SWY,340893,05/25/06,Company-Specific-Establishment of an Office of the Board,14,76149,86144.0,/Archives/edgar/data/86144/000119312506078662/ddef14a.htm
134250,Safeway Inc.,SWY,388033,05/16/07,Separate Chairman and CEO Positions,14,76149,86144.0,/Archives/edgar/data/86144/000119312507073919/ddef14a.htm
134250,Safeway Inc.,SWY,388033,05/16/07,Provide for Cumulative Voting,13,76149,86144.0,/Archives/edgar/data/86144/000119312507073919/ddef14a.htm
134250,Safeway Inc.,SWY,443522,05/14/08,Provide for Cumulative Voting,13,76149,86144.0,/Archives/edgar/data/86144/000119312508072906/ddef14a.htm
134250,Safeway Inc.,SWY,443522,05/14/08,Adopt Policy on 10b5-1 Plans,15,76149,86144.0,/Archives/edgar/data/86144/000119312508072906/ddef14a.htm
134250,Safeway Inc.,SWY,498040,05/13/09,Provide for Cumulative Voting,3,76149,86144.0,/Archives/edgar/data/86144/000119312509065299/ddef14a.htm
134250,Safeway Inc.,SWY,498040,05/13/09,Amend Articles/Bylaws/Charter -- Call Special Meetings,4,76149,86144.0,/Archives/edgar/data/86144/000119312509065299/ddef14a.htm
134250,Safeway Inc.,SWY,498040,05/13/09,Adopt a Policy in which the Company will not Make or Promise to Make Any Death Benefit Payments to Senior Executives,5,76149,86144.0,/Archives/edgar/data/86144/000119312509065299/ddef14a.htm
134250,Safeway Inc.,SWY,568392,05/19/10,Restore or Provide for Cumulative Voting,12,76149,86144.0,/Archives/edgar/data/86144/000119312510074435/ddef14a.htm
134250,Safeway Inc.,SWY,568392,05/19/10,Adopt a Policy in which the Company will not Make or Promise to Make Any Death Benefit Payments to Senior Executives,14,76149,86144.0,/Archives/edgar/data/86144/000119312510074435/ddef14a.htm
134250,Safeway Inc.,SWY,635802,05/19/11,Provide for Cumulative Voting,16,76149,86144.0,/Archives/edgar/data/86144/000119312511085925/ddef14a.htm
134250,Safeway Inc.,SWY,706762,05/15/12,Pro-rata Vesting of Equity Awards,14,76149,86144.0,/Archives/edgar/data/86144/000008614412000020/swyproxy.htm
134250,Safeway Inc.,SWY,706762,05/15/12,Adopt Policy on Succession Planning,15,76149,86144.0,/Archives/edgar/data/86144/000008614412000020/swyproxy.htm
134846,"St. Jude Medical, Inc.",STJ,291060,05/11/05,Prohibit Auditor from Providing Non-Audit Services,3,68591,203077.0,/Archives/edgar/data/203077/000089710105000867/stjude051288s1_def14a.htm
